"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.amazon.es/electronica/b/?ie=UTF8&node=599370031&ref_=nav_cs_electronics","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Electrónica | Amazon.es","23","215","Compra online entre un amplio catálogo de productos en la tienda Electrónica.","77","497","Electrónica, Amazon.es","22","Tienda de Electrónica","21","","0","Categorías destacadas en Electrónica","36","","0","","","","https://www.amazon.es/electronica/b?ie=UTF8&node=599370031","","","","","614792","1694","1.900","1","","110","109","55.330","226","223","33","32","","","","","a8e758d6b2f14e12cdf622697bc38c74","0.412","","","","https://www.amazon.es/electronica/b/?ie=UTF8&node=599370031&ref_=nav_cs_electronics"
"https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201239250&ref_=footer_tfx","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es Ayuda: Conversor de divisas de Amazon","47","467","","0","0","","0","Conversor de divisas de Amazon","30","","0","","0","","0","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=201894780","","","","","224623","778","2.376","1","","101","100","50.760","87","80","33","32","","","","","667d3f3ac6a3c6d1022a6ec898fd8e36","0.271","","","","https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201239250&ref_=footer_tfx"
"https://www.amazon.es/YSABEL-MORA-Camiseta-TERMICA-Mujer/dp/B0784GPZYZ?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7378","57","5.179","1","","1","1","0.510","2","2","0","0","","","","","3427eb02076dd50f487c1b4a59c79c21","0.323","","","","https://www.amazon.es/YSABEL-MORA-Camiseta-TERMICA-Mujer/dp/B0784GPZYZ?pd_rd_w=X5TGg&pf_rd_p=48481e87-4e46-4fe0-9d03-4714afe44108&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/css/order-history?ref_=nav_orders_first","text/html; charset=UTF-8","302","MovedTemporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","109","109","55.330","0","0","0","0","","","","","","0.445","","https://www.amazon.es/ap/signin/261-1686600-8843767?_encoding=UTF8&accountStatusPolicy=P1&openid.assoc_handle=esflex&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.ns.pape=http%3A%2F%2Fspecs.openid.net%2Fextensions%2Fpape%2F1.0&openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.es%2Fgp%2Fcss%2Forder-history%2F261-1686600-8843767%3Fie%3DUTF8%26ref_%3Dnav_orders_first&pageId=webcs-yourorder&showRmrMe=1","HTTP Redirect","https://www.amazon.es/gp/css/order-history?ref_=nav_orders_first"
"https://www.amazon.es/l/ref=CEHPBNL/21511621031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Nuevos accesorios electrónicos @ Amazon.es","42","412","Compras en línea de Nuevos accesorios electrónicos en Amazon.es","63","432","Nuevos accesorios electrónicos","30","","0","","0","AmazonBasics - Cable Lightning a USB-A, cargador para iPhone certificado por MFi, color blanco, 91,2 cm","103","AmazonBasics - Mochila de uso diario para portátiles de hasta 38 cm, negro","74","","","","https://www.amazon.es/b?ie=UTF8&node=21511621031","","","","","274760","1122","2.550","1","","5","3","1.520","149","92","32","31","","","","","cfb6f158c7b3eaefa86d15ac9f7484d7","0.351","","","","https://www.amazon.es/l/ref=CEHPBNL/21511621031"
"https://www.amazon.es/gp/help/customer/display.html?nodeId=508510&ref_=nav_cs_help","text/html; charset=UTF-8","200","OK","Indexable","","Amazon.es Ayuda: Ayuda","22","230","","0","0","","0","Hola, ¿cómo podemos ayudarte?","29","Ayuda","5","","0","","0","","","","","","","","","249221","1219","3.110","1","","110","109","55.330","157","156","37","36","","","","","2147459bf58976308d3f568f419f4458","0.360","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=508510&ref_=nav_cs_help"
"https://www.amazon.es/b?ie=UTF8&node=20056783031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7111","57","5.373","1","","2","2","1.020","2","2","0","0","","","","","31050f405aaede8f6e66458120874a66","0.346","","","","https://www.amazon.es/b?ie=UTF8&node=20056783031"
"https://www.amazon.es/fcx/shop-by-age/store?age=0m_24m&st=599385031&ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES_0m_24m","text/html;charset=UTF-8","200","OK","Indexable","","Comprar por edad","16","163","","0","0","","0","","0","","0","","0","","0","","","","","","","","","481366","1894","2.497","1","","12","2","1.020","133","122","32","31","","","","","f824e5e5f188e452ed36da90554b5cf","0.163","","","","https://www.amazon.es/fcx/shop-by-age/store?age=0m_24m&st=599385031&ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES_0m_24m"
"https://www.amazon.es/l/ref=CEHPBSH/21077829031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: AmazonBasics : Papel y sobres: Oficina y papelería","61","572","Compras en línea de AmazonBasics : Papel y  sobres de una gran selección en la tienda Oficina y papelería.","106","685","AmazonBasics : Papel y  sobres - AmazonBasics : Suministros de oficina, Oficina y papelería, Amazon.es","102","","0","","0","AmazonBasics Papel multiusos para impresora A4 80gsm, 1 paquete, 500 hojas, blanco","82","AmazonBasics - Etiquetas de dirección multiusos, 210.0mm x 297.0mm, 100 hojas, 1 etiquetas por hoja, 100 etiquetas","114","","","","https://www.amazon.es/b?ie=UTF8&node=21077829031","","","","","238763","828","2.394","1","","3","3","1.520","99","82","33","32","","","","","a40d7c7f3d1dcbf436cef20d3d2d8839","0.533","","","","https://www.amazon.es/l/ref=CEHPBSH/21077829031"
"https://www.amazon.es/dp/B08H6K2SPR/ref=gw_es_desk_h1_aucc_lsr_qh_q4_noprice","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7140","57","5.352","1","","3","3","1.520","2","2","0","0","","","","","57f170880ff46ef68db640a1e925d34f","0.329","","","","https://www.amazon.es/dp/B08H6K2SPR/ref=gw_es_desk_h1_aucc_lsr_qh_q4_noprice"
"https://www.amazon.es/Cabezas-verdes-cerámica-Caltagirone-hecha/dp/B0792Y4DKQ?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7400","57","5.164","1","","1","1","0.510","2","2","0","0","","","","","4ff907020607ae65a95576193d257194","0.055","","","","https://www.amazon.es/Cabezas-verdes-cer%C3%A1mica-Caltagirone-hecha/dp/B0792Y4DKQ?pd_rd_w=9ZyRv&pf_rd_p=aa5c71c1-ec78-4a31-b740-ed73e7240204&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909250&ref_=footer_legal_area","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es Ayuda: Información legal","34","326","","0","0","","0","Información legal","17","","0","","0","","0","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=GWFZQ8U37JV9AUT5","","","","","224536","731","2.269","1","","101","100","50.760","87","80","33","32","","","","","cdac47500c04d67e7157471acd0ffce7","0.229","","","","https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=201909250&ref_=footer_legal_area"
"https://www.amazon.es/ref=nav_logo","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: compra online de electrónica, libros, deporte, hogar, moda y mucho más.","82","763","Descubre y compra online: electrónica, moda, hogar, libros, deporte y mucho más a precios bajos en Amazon.es. Envío gratis con Amazon Prime.","140","926","Amazon, amazon.es, compras online, electrónica, música, libros, videojuegos,  CDs, DVD,  video, TV, ordenadores, software, móviles, juegos, muebles, juguetes, ropa, accesorios, moda, zapatos, joyas, relojes, productos de oficina, deporte, productos deportivos, bebés, salud, cuidado personal, hogar, cocina, jardín, herramientas, recambios, mascotas, informática, tienda online, envíos gratis, bricolaje, decoración, eBooks, aire libre, supermercado, belleza, jardinería, regalos, instrumentos musicales","503","","0","","0","Ofertas en Moda","15","Dispositivos Amazon","19","","","","https://www.amazon.es/","","","","","469179","974","1.384","1","","129","109","55.330","215","182","33","32","","","","","6309b9678ea32ed4166eab8a36685564","0.071","","","","https://www.amazon.es/ref=nav_logo"
"https://www.amazon.es/l/ref=CEHPBSH/21094413031","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: AmazonBasics : Papelería: Oficina y papelería","56","525","Compras en línea de AmazonBasics :  Papelería de una gran selección en la tienda Oficina y papelería.","101","652","AmazonBasics :  Papelería - AmazonBasics : Suministros de oficina, Oficina y papelería, Amazon.es","97","","0","","0","AmazonBasics - Organizador de escritorio, de malla, negro","57","AmazonBasics - Lápices n.º 2 HB de madera, afilados, Pack de 30","63","","","","https://www.amazon.es/b?ie=UTF8&node=21094413031","","","","","290062","1223","2.739","1","","3","3","1.520","164","104","33","32","","","","","2bff9562d9ff8990f1ac99ddeccca63c","0.282","","","","https://www.amazon.es/l/ref=CEHPBSH/21094413031"
"https://www.amazon.es/iRobot-Roomba-671-Aspirador-Rendimiento/dp/B079QM5GL9?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7383","57","5.175","1","","1","1","0.510","2","2","0","0","","","","","3d478ddf4ad89c443b1a87c226c61fa4","0.107","","","","https://www.amazon.es/iRobot-Roomba-671-Aspirador-Rendimiento/dp/B079QM5GL9?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/l/ref=CEHPBSH/21077826031?suppress-ve=1","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: AmazonBasics : Destructoras de documentos: Oficina y papelería","73","697","Compras en línea de AmazonBasics : Destructoras de documentos de una gran selección en la tienda Oficina y papelería.","117","774","AmazonBasics : Destructoras de documentos - AmazonBasics : Suministros de oficin..., Oficina y papelería, Amazon.es","115","","0","","0","AmazonBasics - Destructora de papel, tarjetas de crédito y CD con recipiente separable (corte recto, capacidad de hasta 8 hojas), negro","135","AmazonBasics - Destructora de papel y tarjetas de crédito con recipiente separable (corte cruzado, capacidad de hasta 6 hojas)","126","","","","https://www.amazon.es/b?ie=UTF8&node=21077826031","","","","","264802","1071","2.732","1","","3","3","1.520","130","89","33","32","","","","","cb945c11d1ef3294d3cc75aee3a19ca0","0.319","","","","https://www.amazon.es/l/ref=CEHPBSH/21077826031?suppress-ve=1"
"https://www.amazon.es/b/?&node=14158273031&pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: Regalos para Él: Productos Handmade","46","458","Compras en línea de Regalos para Él de una gran selección en la tienda Productos Handmade.","90","606","Regalos para Él, Productos Handmade, Amazon.es","46","Regalos para Él","15","","0","Productos Destacados","20","Marco de la mirilla para la puerta. Réplica artesanal para tu entrada, como la que tenían en la serie Monica y Rachel.","118","","","","https://www.amazon.es/b?ie=UTF8&node=14158273031","https://www.amazon.es/Regalos-Productos-Handmade/s?rh=n%3A14158273031&page=2","","","","510644","2822","3.365","1","","4","2","1.020","395","218","33","32","","","","","1632608ed38616d2dffe660c9bea49e0","0.396","","","","https://www.amazon.es/b/?&node=14158273031&pd_rd_w=5LGkj&pf_rd_p=7d54abc6-4c0f-4579-bc40-edd158573c89&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/b?node=12597647031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7094","57","5.386","1","","5","4","2.030","2","2","0","0","","","","","d7294a7dd4421d3852d7c68e1c5bac8d","0.151","","","","https://www.amazon.es/b?node=12597647031"
"https://www.amazon.es/Minimalista-Tarjetera-Billetes-Billetero-Bronceado/dp/B07R5PBQHN?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7394","57","5.168","1","","1","1","0.510","2","2","0","0","","","","","d452c1193b5836addbfa5e62668f5026","0.134","","","","https://www.amazon.es/Minimalista-Tarjetera-Billetes-Billetero-Bronceado/dp/B07R5PBQHN?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/s?bbn=10440373031&rh=n%3A2454126031%2Cn%3A%212454127031%2Cn%3A10440373031%2Cp_n_specials_match%3A21622373031","text/html;charset=UTF-8","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","1-48 de 942 resultados para Joyería : Mujer : Ofertas Ordenar por: Destacados Precio: de más bajo a más alto Precio: de más alto a más bajo Valoración media de los clientes Novedades Ordenar por:Destacados Ir","208","El precio y otros detalles pueden variar en función del tamaño y del color","74","Collar Mujer Plata de Ley 925 ''Eres la luz de mis ojos'' con Para Regalo San Valentín Originales Cadena 45cm Longitud","118","Regalo para Ella, Mujeres Pendientes Fantástico World Series, Plata de Ley 925, 6mm Cristales De Swarovski, Cumpleaños Jewellry Regalo para La Mamá Hermanos De Las Niñas Amigos","176","","","","","","","","","721947","3082","2.623","1","","6","4","2.030","366","193","33","32","","","","","e99ac7906ad0042b691cdca82c8b0fb4","0.386","","","","https://www.amazon.es/s?bbn=10440373031&rh=n%3A2454126031%2Cn%3A%212454127031%2Cn%3A10440373031%2Cp_n_specials_match%3A21622373031"
"https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es Ayuda: Preguntas frecuentes sobre pedidos y el virus COVID-19","71","679","","0","0","","0","AMAZON Y EL COVID-19","20","","0","PREGUNTAS FRECUENTES","20","","0","","","","https://www.amazon.es/gp/help/customer/display.html?nodeId=GDFU3JS5AL6SYHRD","","","","","235636","1621","4.626","1","","101","100","50.760","95","88","35","34","","","","","8f39c8eca7b918e624307d085d1d146d","0.234","","","","https://www.amazon.es/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid"
"https://www.amazon.es/Rowenta-Compact-Power-Cyclonic-Aspirador/dp/B01CIALC5G?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7384","57","5.175","1","","1","1","0.510","2","2","0","0","","","","","3d51f423cc31feaadec7ab4e19489b67","0.121","","","","https://www.amazon.es/Rowenta-Compact-Power-Cyclonic-Aspirador/dp/B01CIALC5G?pd_rd_w=snNF8&pf_rd_p=ecdf7012-df4e-4af7-943a-3e5d2bbcc968&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/STILORD-Billetera-portamonedas-Cremallera-auténtico/dp/B07YGMD466?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7410","57","5.157","1","","1","1","0.510","2","2","0","0","","","","","4dac35b78f3c1f59ed407707f81bd5a8","0.073","","","","https://www.amazon.es/STILORD-Billetera-portamonedas-Cremallera-aut%C3%A9ntico/dp/B07YGMD466?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/R-Crea-Francisco-Esteban-Estrella-personalizada/dp/B08KGKC3J8?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7396","57","5.166","1","","1","1","0.510","2","2","0","0","","","","","735733c74ed2dc007d74bcc6613bc903","0.051","","","","https://www.amazon.es/R-Crea-Francisco-Esteban-Estrella-personalizada/dp/B08KGKC3J8?pd_rd_w=nYOLC&pf_rd_p=14decd95-646d-41a5-9500-1822a811c81c&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/s?i=fashion&bbn=20056782031&rh=n%3A5512276031%2Cn%3A20056782031%2Cn%3A5517557031%2Cn%3A2008145031","text/html;charset=UTF-8","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","1-48 de 569 resultados para Moda : Los estilos favoritos : Hombre : Zapatos Ordenar por: Destacados Ordenar por:Destacados Ir","125","El precio y otros detalles pueden variar en función del tamaño y del color","74","Zapatillas de invitados | conjunto de 5 | Zapatilla de fieltro | Gris grey","74","ICRA Trainer SD, Zapatillas Unisex Adulto","41","","","","","","","","","871854","2013","1.456","1","","5","3","1.520","570","423","33","32","","","","","d0c7d8a753fa4de26346a4548f35bff0","0.392","","","","https://www.amazon.es/s?i=fashion&bbn=20056782031&rh=n%3A5512276031%2Cn%3A20056782031%2Cn%3A5517557031%2Cn%3A2008145031"
"https://www.amazon.es/Vemingo-Carteras-Bolsillo-Portamonedas-Adolescente/dp/B07QG74GRX?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7394","57","5.168","1","","1","1","0.510","2","2","0","0","","","","","edaa551695857d666a8d8df146ff34be","0.058","","","","https://www.amazon.es/Vemingo-Carteras-Bolsillo-Portamonedas-Adolescente/dp/B07QG74GRX?pd_rd_w=lPHie&pf_rd_p=cd871a9c-19f8-4f5f-8b24-65d7610b1181&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/Hogar-y-cocina/b/?ie=UTF8&node=599391031&ref_=nav_cs_home","text/html;charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Amazon.es: Hogar y cocina","25","245","Compra online entre un amplio catálogo de productos en la tienda Hogar y cocina.","80","522","Hogar y cocina, Amazon.es","25","Hogar y cocina","14","","0","Marcas destacadas","17","","0","","","","https://www.amazon.es/Hogar-y-cocina/b?ie=UTF8&node=599391031","https://www.amazon.es/Hogar-cocina/s?rh=n%3A599391031&page=2","","","","730591","2298","2.027","1","","110","109","55.330","367","364","33","32","","","","","465c0e863fd8cc8021d4fa9b6b2581c5","0.368","","","","https://www.amazon.es/Hogar-y-cocina/b/?ie=UTF8&node=599391031&ref_=nav_cs_home"
"https://www.amazon.es/b?ie=UTF8&node=20956510031","text/html;charset=UTF-8","200","OK","Indexable","","Amazon.es: Ofertas en Moda: Moda","32","325","Compras en línea de Ofertas en Moda de una gran selección en la tienda Moda.","76","510","Ofertas en Moda, Moda, Amazon.es","32","","0","","0","","0","","0","","","","https://www.amazon.es/b?ie=UTF8&node=20956510031","","","","","578005","524","0.736","1","","9","4","2.030","104","103","32","31","","","","","a29b8066373672693a190f49b161ad62","0.205","","","","https://www.amazon.es/b?ie=UTF8&node=20956510031"
"https://www.amazon.es/fcx/shop-by-age/store?age=8y_12y&st=599385031&ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES_8y_12y","text/html;charset=UTF-8","200","OK","Indexable","","Comprar por edad","16","163","","0","0","","0","","0","","0","","0","","0","","","","","","","","","1153181","5603","2.963","1","","24","2","1.020","323","300","33","32","","","","","eec681c4a5a14bed3db027b53e931ebe","0.169","","","","https://www.amazon.es/fcx/shop-by-age/store?age=8y_12y&st=599385031&ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES_8y_12y"
"https://www.amazon.es/s?i=apparel&bbn=3074028031&rh=n%3A2846220031%2Cn%3A3074028031%2Cn%3A3074073031%2Cp_n_specials_match%3A21622373031","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7242","57","5.276","1","","3","3","1.520","2","2","0","0","","","","","bc683d1f5aeb061bd0396553700c1611","0.088","","","","https://www.amazon.es/s?i=apparel&bbn=3074028031&rh=n%3A2846220031%2Cn%3A3074028031%2Cn%3A3074073031%2Cp_n_specials_match%3A21622373031"
"https://www.amazon.es/fcx/shop-by-age/store?age=2y_4y&st=599385031&ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES_2y_4y","text/html;charset=UTF-8","200","OK","Indexable","","Comprar por edad","16","163","","0","0","","0","","0","","0","","0","","0","","","","","","","","","854917","3813","2.750","1","","24","2","1.020","258","235","32","31","","","","","98fe50b5d2a5946117ec82d463a0fc65","0.176","","","","https://www.amazon.es/fcx/shop-by-age/store?age=2y_4y&st=599385031&ref_=fly_mkt_gw_rwt_sba_toysbyage_mcc_ES_2y_4y"
"https://www.amazon.es/amazonprime","text/html;charset=UTF-8","200","OK","Indexable","","Amazon.es: Amazon Prime","23","243","","0","0","","0","¡Amazon Prime es para todos!","28","","0","Envíos rápidos, GRATIS e ilimitados sin coste adicional","55","Series Amazon Originals, solo en Prime Video","44","","","","","","","","","329001","1521","3.114","1","","10","4","2.030","90","80","39","35","","","","","14bba1a7f1bc3173496630378541919","0.306","","","","https://www.amazon.es/amazonprime"
"https://www.amazon.es/Nixon-Analógico-Cuarzo-Hombre-Inoxidable/dp/B00108WPFE?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7399","57","5.164","1","","1","1","0.510","2","2","0","0","","","","","6acb25921537a1edcfbab0c94889f127","0.052","","","","https://www.amazon.es/Nixon-Anal%C3%B3gico-Cuarzo-Hombre-Inoxidable/dp/B00108WPFE?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/Reloj-Casio-para-Hombre-A168WG-9EF/dp/B002LAS086?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7383","57","5.175","1","","1","1","0.510","2","2","0","0","","","","","53599b654a579b880239a6a96ef1cd70","0.091","","","","https://www.amazon.es/Reloj-Casio-para-Hombre-A168WG-9EF/dp/B002LAS086?pd_rd_w=dspza&pf_rd_p=d8c5a901-4ad7-4273-b837-806cda1741da&pf_rd_r=1TZ0WKKWQTXWS4GX0X50&pd_rd_r=7247f40c-3320-466e-aac3-e0989f34a486&pd_rd_wg=H3J2U"
"https://www.amazon.es/gp/gc?ie=UTF8&ref_=footer_giftcards","text/html; charset=UTF-8","301","MovedPermanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","100","100","50.760","0","0","0","0","","","","","","0.096","","https://www.amazon.es/cheques-regalo/b/260-7255353-5293306?ie=UTF8&node=3564279031","HTTP Redirect","https://www.amazon.es/gp/gc?ie=UTF8&ref_=footer_giftcards"
"https://www.amazon.es/dp/B07JQRWLXM/ref=gw_es_desk_mso_tabl_mst_q420","text/html","200","OK","Indexable","","Amazon.es","9","100","","0","0","","0","","0","","0","","0","","0","","","","","","","","","7132","57","5.358","1","","3","3","1.520","2","2","0","0","","","","","2a8851f22837c34af761a6d0d1256ad","0.132","","","","https://www.amazon.es/dp/B07JQRWLXM/ref=gw_es_desk_mso_tabl_mst_q420"
